Date,Year,Month,Employee ID,MDA,LGA,Grade Level,Bank,Basic Salary,Allowances,Deductions,Net Pay,Employee Status
25/08/2023,2023,8,EMP17987,Ministry of Lands and Survey,Batsari,GL 10,GTBank,295098,100581.64,28967.46,366712.18,Active
25/08/2023,2023,8,EMP17988,Katsina Urban Planning Authority,Funtua,GL 16,Access Bank,138476,38828.61,23647.62,153656.99,Active
25/08/2023,2023,8,EMP17989,Ministry of Lands and Survey,Mashi,GL 14,First Bank,399597,70408.18,28052.28,441952.9,Active
25/08/2023,2023,8,EMP17990,Ministry of Commerce and Industry,Malumfashi,GL 10,First Bank,197174,65360.23,32258.59,230275.64,Active
25/08/2023,2023,8,EMP17991,Ministry of Commerce and Industry,Charanchi,GL 08,UBA,300943,38697.68,37811.72,301828.96,Active
25/08/2023,2023,8,EMP17992,Ministry of Agriculture,Musawa,GL 16,Zenith Bank,147023,51300.44,19187.55,179135.89,Active
25/08/2023,2023,8,EMP17993,Ministry of Commerce and Industry,Batsari,GL 16,Zenith Bank,233096,58739.6,40133.3,251702.3,Active
25/08/2023,2023,8,EMP17994,State Water Board,Musawa,GL 08,First Bank,264793,46397.51,15944.81,295245.7,Suspended
25/08/2023,2023,8,EMP17995,Ministry of Agriculture,Funtua,GL 16,UBA,347469,93460.9,45824.1,395105.8,Suspended
25/08/2023,2023,8,EMP17996,Ministry of Transport,Mashi,GL 06,Access Bank,282224,59679.62,10228.16,331675.46,Active
25/08/2023,2023,8,EMP17997,Katsina Urban Planning Authority,Kankia,GL 04,Keystone Bank,397253,39927.19,47378.83,389801.36,Active
25/08/2023,2023,8,EMP17998,Katsina Urban Planning Authority,Kankia,GL 08,Zenith Bank,167437,25971.23,8506.81,184901.42,Duplicate Review
25/08/2023,2023,8,EMP17999,State Water Board,Musawa,GL 12,GTBank,80304,22114.64,7864.13,94554.51,Suspended
25/08/2023,2023,8,EMP18000,Ministry of Education,Charanchi,GL 10,Zenith Bank,150151,17766.72,13517.61,154400.11,Duplicate Review
25/09/2023,2023,9,EMP18001,State Water Board,Bakori,GL 10,GTBank,409443,116060.44,17067.2,508436.24,Retired
25/09/2023,2023,9,EMP18002,Ministry of Commerce and Industry,Funtua,GL 06,GTBank,82644,10171.8,12064.13,80751.67,Duplicate Review
25/09/2023,2023,9,EMP18003,Katsina Urban Planning Authority,Kankia,GL 06,GTBank,394735,177552.14,35962.36,536324.78,Suspended
25/09/2023,2023,9,EMP18004,Ministry of Works and Housing,Batsari,GL 04,GTBank,260596,64995.12,27503.09,298088.03,Active
25/09/2023,2023,9,EMP18005,Katsina Urban Planning Authority,Funtua,GL 10,GTBank,214622,79781.54,37019.84,257383.7,Retired
25/09/2023,2023,9,EMP18006,State Water Board,Jibia,GL 14,GTBank,427718,113643.42,18380.77,522980.65,Suspended
25/09/2023,2023,9,EMP18007,Ministry of Transport,Mashi,GL 10,GTBank,119656,28264.43,19380.77,128539.66,Suspended
25/09/2023,2023,9,EMP18008,Ministry of Transport,Funtua,GL 16,Zenith Bank,264239,81797.73,19471.31,326565.42,Active
25/09/2023,2023,9,EMP18009,Ministry of Works and Housing,Bakori,GL 14,First Bank,387805,60116.36,61619.31,386302.05,Retired
25/09/2023,2023,9,EMP18010,State Water Board,Rimi,GL 14,Keystone Bank,368488,113520.84,21922.6,460086.24,Duplicate Review
25/09/2023,2023,9,EMP18011,Ministry of Lands and Survey,Jibia,GL 06,UBA,121183,54477,19020.1,156639.9,Retired
25/09/2023,2023,9,EMP18012,Ministry of Transport,Malumfashi,GL 14,First Bank,229000,30427.32,38388.34,221038.98,Duplicate Review
25/09/2023,2023,9,EMP18013,Ministry of Commerce and Industry,Daura,GL 10,UBA,382977,100054.7,36872.66,446159.04,Retired
25/09/2023,2023,9,EMP18014,Ministry of Transport,Batsari,GL 14,Keystone Bank,159798,27879.02,28349.56,159327.46,Active
25/09/2023,2023,9,EMP18015,Ministry of Education,Mashi,GL 16,First Bank,236088,29093.28,24700.61,240480.67,Active
25/09/2023,2023,9,EMP18016,Ministry of Agriculture,Jibia,GL 16,Keystone Bank,119833,31110.63,16734.86,134208.77,Suspended
25/09/2023,2023,9,EMP18017,Ministry of Agriculture,Rimi,GL 12,Access Bank,284791,98791.69,17278.33,366304.36,Active
25/09/2023,2023,9,EMP18018,Ministry of Agriculture,Kankia,GL 16,Zenith Bank,252879,73747.29,20733.22,305893.07,Suspended
25/09/2023,2023,9,EMP18019,Katsina Urban Planning Authority,Daura,GL 12,Zenith Bank,355156,99403.16,16060.25,438498.91,Active
25/09/2023,2023,9,EMP18020,Ministry of Education,Bakori,GL 10,UBA,232984,35790.75,38582.19,230192.56,Active
25/09/2023,2023,9,EMP18021,Ministry of Transport,Charanchi,GL 08,Access Bank,296198,128842.94,22777.06,402263.88,Active
25/09/2023,2023,9,EMP18022,Ministry of Commerce and Industry,Katsina,GL 10,UBA,424787,179912.49,43079.57,561619.92,Active
25/09/2023,2023,9,EMP18023,Ministry of Lands and Survey,Musawa,GL 10,Keystone Bank,176185,29545.5,29162.09,176568.41,Active
25/09/2023,2023,9,EMP18024,Ministry of Education,Kusada,GL 06,UBA,364387,55924.71,44000.3,376311.41,Active
25/09/2023,2023,9,EMP18025,Ministry of Commerce and Industry,Batsari,GL 04,GTBank,230468,91814.29,8889.51,313392.78,Duplicate Review
25/09/2023,2023,9,EMP18026,Ministry of Education,Jibia,GL 12,Access Bank,383977,58581.18,46740.23,395817.95,Suspended
25/09/2023,2023,9,EMP18027,Ministry of Works and Housing,Kusada,GL 04,Zenith Bank,162789,69570.18,7610.84,224748.34,Suspended
25/09/2023,2023,9,EMP18028,Ministry of Agriculture,Dutsin-Ma,GL 14,Zenith Bank,315553,86238.6,49159.76,352631.84,Duplicate Review
25/09/2023,2023,9,EMP18029,Ministry of Agriculture,Funtua,GL 14,GTBank,422855,188934.56,46569.58,565219.98,Active
25/09/2023,2023,9,EMP18030,Ministry of Education,Katsina,GL 04,UBA,228939,101251.73,16023.51,314167.22,Suspended
25/09/2023,2023,9,EMP18031,Katsina State Internal Revenue Service,Bakori,GL 10,Access Bank,279573,29430.45,23779.1,285224.35,Active
25/09/2023,2023,9,EMP18032,Katsina State Internal Revenue Service,Kankia,GL 08,UBA,368045,145472.95,16776.43,496741.52,Active
25/09/2023,2023,9,EMP18033,Ministry of Education,Charanchi,GL 10,Access Bank,417927,143325.47,63808.76,497443.71,Active
25/09/2023,2023,9,EMP18034,Ministry of Health,Mani,GL 06,Access Bank,445313,89396.27,31970.74,502738.53,Active
25/09/2023,2023,9,EMP18035,Ministry of Lands and Survey,Malumfashi,GL 10,Access Bank,106473,28916.47,17801.34,117588.13,Duplicate Review
25/09/2023,2023,9,EMP18036,Ministry of Transport,Batsari,GL 06,First Bank,305799,111879.72,53570.29,364108.43,Retired
25/09/2023,2023,9,EMP18037,Ministry of Commerce and Industry,Rimi,GL 06,Keystone Bank,138817,43105.19,18804.89,163117.3,Duplicate Review
25/09/2023,2023,9,EMP18038,Katsina State Internal Revenue Service,Dutsin-Ma,GL 04,UBA,284309,113390.4,48645.06,349054.34,Active
25/09/2023,2023,9,EMP18039,Ministry of Education,Mani,GL 10,UBA,101322,28329.41,10671.28,118980.13,Suspended
25/09/2023,2023,9,EMP18040,State Water Board,Mashi,GL 08,UBA,294186,110055.39,35097.51,369143.88,Retired
25/09/2023,2023,9,EMP18041,Ministry of Agriculture,Dutsin-Ma,GL 16,First Bank,181069,76588.72,12510.09,245147.63,Active
25/09/2023,2023,9,EMP18042,State Water Board,Charanchi,GL 08,GTBank,442189,183792.75,49507.49,576474.26,Active
25/09/2023,2023,9,EMP18043,Katsina State Internal Revenue Service,Dutsin-Ma,GL 10,Access Bank,264474,96157.15,28585.56,332045.59,Duplicate Review
25/09/2023,2023,9,EMP18044,State Water Board,Batsari,GL 16,UBA,261360,62772.32,23698.58,300433.74,Suspended
25/09/2023,2023,9,EMP18045,Ministry of Health,Charanchi,GL 06,GTBank,381492,96904.8,15698.69,462698.11,Duplicate Review
25/09/2023,2023,9,EMP18046,Ministry of Works and Housing,Funtua,GL 16,UBA,406457,154433.74,47290.39,513600.35,Suspended
25/09/2023,2023,9,EMP18047,Ministry of Commerce and Industry,Bakori,GL 06,Access Bank,180799,75262.72,32390.96,223670.76,Retired
25/09/2023,2023,9,EMP18048,Ministry of Education,Funtua,GL 10,Keystone Bank,275666,34667.4,39231.61,271101.79,Active
25/09/2023,2023,9,EMP18049,Ministry of Works and Housing,Dutsin-Ma,GL 14,UBA,211744,91605.78,33460.04,269889.74,Active
25/09/2023,2023,9,EMP18050,Ministry of Education,Musawa,GL 16,UBA,187742,66700.38,29485.32,224957.06,Suspended
25/09/2023,2023,9,EMP18051,Ministry of Health,Jibia,GL 06,UBA,79787,23837.05,9054.42,94569.63,Active
25/09/2023,2023,9,EMP18052,Ministry of Agriculture,Kusada,GL 04,First Bank,171695,61993.1,12125.22,221562.88,Retired
25/09/2023,2023,9,EMP18053,Ministry of Works and Housing,Bakori,GL 06,GTBank,126257,37858.74,10634.72,153481.02,Suspended
25/09/2023,2023,9,EMP18054,Ministry of Lands and Survey,Batsari,GL 10,Access Bank,322759,127233.08,36818.57,413173.51,Active
25/09/2023,2023,9,EMP18055,Ministry of Commerce and Industry,Kankia,GL 16,Access Bank,393271,99410.44,54568.04,438113.4,Retired
25/09/2023,2023,9,EMP18056,Katsina State Internal Revenue Service,Rimi,GL 10,GTBank,166854,71136.38,5173.82,232816.56,Active
25/09/2023,2023,9,EMP18057,State Water Board,Rimi,GL 10,UBA,274004,47669.51,26261.24,295412.27,Active
25/09/2023,2023,9,EMP18058,Ministry of Transport,Malumfashi,GL 12,Zenith Bank,379718,140835.39,24859.39,495694,Retired
25/09/2023,2023,9,EMP18059,Ministry of Works and Housing,Kusada,GL 06,Keystone Bank,367601,136622.64,55208.3,449015.34,Active
25/09/2023,2023,9,EMP18060,Ministry of Lands and Survey,Katsina,GL 06,Keystone Bank,133102,32728.3,15316.28,150514.02,Active
25/09/2023,2023,9,EMP18061,Ministry of Education,Mashi,GL 14,UBA,418180,49295.68,41635.64,425840.04,Suspended
25/09/2023,2023,9,EMP18062,Ministry of Transport,Funtua,GL 10,GTBank,248987,93488.42,18546.65,323928.77,Retired
25/09/2023,2023,9,EMP18063,Ministry of Agriculture,Funtua,GL 08,Keystone Bank,357782,97127.59,55893.14,399016.45,Suspended
25/09/2023,2023,9,EMP18064,Ministry of Commerce and Industry,Kankia,GL 16,UBA,273811,94842.59,26024.62,342628.97,Active
25/09/2023,2023,9,EMP18065,Ministry of Commerce and Industry,Rimi,GL 12,Access Bank,221440,95961.57,11755.89,305645.68,Suspended
25/09/2023,2023,9,EMP18066,Ministry of Works and Housing,Musawa,GL 12,GTBank,311777,122549.28,11938.64,422387.64,Active
25/09/2023,2023,9,EMP18067,Ministry of Commerce and Industry,Funtua,GL 10,Access Bank,199403,31435.88,27316.99,203521.89,Retired
25/09/2023,2023,9,EMP18068,Katsina Urban Planning Authority,Charanchi,GL 14,First Bank,109746,28771.16,18509.74,120007.42,Active
25/09/2023,2023,9,EMP18069,Ministry of Health,Charanchi,GL 16,Keystone Bank,231822,32321.33,19294.1,244849.23,Suspended
25/09/2023,2023,9,EMP18070,Ministry of Health,Mani,GL 12,GTBank,313544,53952.02,39137.1,328358.92,Active
25/09/2023,2023,9,EMP18071,Ministry of Health,Daura,GL 16,Zenith Bank,287678,62276.35,48116.65,301837.7,Suspended
25/09/2023,2023,9,EMP18072,Ministry of Education,Dutsin-Ma,GL 06,First Bank,75330,8863.76,7029.08,77164.68,Active
25/09/2023,2023,9,EMP18073,Ministry of Works and Housing,Jibia,GL 04,Keystone Bank,301254,89269.53,22298.87,368224.66,Active
25/09/2023,2023,9,EMP18074,Ministry of Commerce and Industry,Jibia,GL 10,First Bank,101841,40936.88,14150.01,128627.87,Active
25/09/2023,2023,9,EMP18075,Ministry of Transport,Katsina,GL 06,Zenith Bank,336527,50807.44,45972.79,341361.65,Active
25/09/2023,2023,9,EMP18076,Ministry of Health,Daura,GL 06,UBA,89832,13340.5,13841.04,89331.46,Active
25/09/2023,2023,9,EMP18077,Katsina State Internal Revenue Service,Katsina,GL 14,Zenith Bank,326503,45321.02,48313.86,323510.16,Active
25/09/2023,2023,9,EMP18078,Katsina State Internal Revenue Service,Katsina,GL 10,Zenith Bank,257241,46158.26,30102.94,273296.32,Active
25/09/2023,2023,9,EMP18079,Ministry of Health,Daura,GL 06,First Bank,161555,32218.72,13509.83,180263.89,Retired
25/09/2023,2023,9,EMP18080,Katsina State Internal Revenue Service,Dutsin-Ma,GL 12,GTBank,424016,170356.18,55884.96,538487.22,Active
25/09/2023,2023,9,EMP18081,Ministry of Commerce and Industry,Rimi,GL 06,First Bank,444687,134064.94,74089.62,504662.32,Retired
25/09/2023,2023,9,EMP18082,Ministry of Health,Mashi,GL 04,GTBank,280778,89928.53,17740.25,352966.28,Active
25/09/2023,2023,9,EMP18083,Ministry of Commerce and Industry,Kusada,GL 04,Keystone Bank,155372,65459.7,9638.77,211192.93,Retired
25/09/2023,2023,9,EMP18084,Katsina Urban Planning Authority,Katsina,GL 10,GTBank,204490,74604.65,31454.04,247640.61,Retired
25/09/2023,2023,9,EMP18085,Ministry of Works and Housing,Funtua,GL 14,Access Bank,381433,63162.69,50720.13,393875.56,Active
25/09/2023,2023,9,EMP18086,State Water Board,Kankia,GL 10,First Bank,310091,51290.6,51405.87,309975.73,Active
25/09/2023,2023,9,EMP18087,Ministry of Transport,Mani,GL 10,First Bank,298359,80857.79,43508.08,335708.71,Suspended
25/09/2023,2023,9,EMP18088,Ministry of Lands and Survey,Malumfashi,GL 10,First Bank,186439,74310.54,18505.87,242243.67,Active
25/09/2023,2023,9,EMP18089,Katsina State Internal Revenue Service,Katsina,GL 06,Zenith Bank,424488,99286.45,21536.24,502238.21,Active
25/09/2023,2023,9,EMP18090,Ministry of Lands and Survey,Rimi,GL 16,Keystone Bank,218215,85333.92,25516.87,278032.05,Suspended
25/09/2023,2023,9,EMP18091,Ministry of Health,Katsina,GL 04,First Bank,107919,39834.47,11284.98,136468.49,Duplicate Review
25/09/2023,2023,9,EMP18092,Katsina Urban Planning Authority,Rimi,GL 10,Zenith Bank,151150,59546.24,9074.29,201621.95,Suspended
25/09/2023,2023,9,EMP18093,Katsina Urban Planning Authority,Mani,GL 10,Zenith Bank,267259,90747.68,25237.83,332768.85,Active
25/09/2023,2023,9,EMP18094,Ministry of Works and Housing,Funtua,GL 04,Access Bank,295353,38916.83,40170.49,294099.34,Active
25/09/2023,2023,9,EMP18095,Ministry of Lands and Survey,Kusada,GL 10,Zenith Bank,326789,33207.53,42579.83,317416.7,Duplicate Review
25/09/2023,2023,9,EMP18096,Ministry of Lands and Survey,Dutsin-Ma,GL 06,Access Bank,350872,142449.93,12394.96,480926.97,Duplicate Review
25/09/2023,2023,9,EMP18097,Ministry of Commerce and Industry,Bakori,GL 16,Keystone Bank,415549,88962.3,30703.18,473808.12,Active
25/09/2023,2023,9,EMP18098,Katsina State Internal Revenue Service,Bakori,GL 14,UBA,398152,89304.65,32604.54,454852.11,Retired
25/09/2023,2023,9,EMP18099,Ministry of Agriculture,Kusada,GL 16,Zenith Bank,75650,25791.44,2691.16,98750.28,Suspended
25/09/2023,2023,9,EMP18100,Ministry of Works and Housing,Kusada,GL 10,GTBank,382860,70155.85,21898.33,431117.52,Suspended
25/09/2023,2023,9,EMP18101,Ministry of Education,Mani,GL 10,Keystone Bank,339593,37686.87,29156.99,348122.88,Suspended
25/09/2023,2023,9,EMP18102,Ministry of Education,Katsina,GL 08,UBA,403592,71783.26,33394.33,441980.93,Duplicate Review
25/09/2023,2023,9,EMP18103,Ministry of Education,Jibia,GL 08,GTBank,414893,113452.05,67401.8,460943.25,Active
25/09/2023,2023,9,EMP18104,Ministry of Health,Dutsin-Ma,GL 08,Access Bank,400114,74106.96,15955.17,458265.79,Active
25/09/2023,2023,9,EMP18105,Ministry of Education,Mani,GL 08,GTBank,257926,47615.9,37983.55,267558.35,Suspended
25/09/2023,2023,9,EMP18106,Ministry of Education,Charanchi,GL 16,Access Bank,355444,148820.68,16949.78,487314.9,Duplicate Review
25/09/2023,2023,9,EMP18107,Ministry of Education,Batsari,GL 06,Zenith Bank,221989,89301.6,30081.23,281209.37,Active
25/09/2023,2023,9,EMP18108,Katsina Urban Planning Authority,Malumfashi,GL 08,GTBank,148410,52702.16,20592.79,180519.37,Active
25/09/2023,2023,9,EMP18109,Ministry of Transport,Funtua,GL 04,Zenith Bank,170900,33023.7,22075.57,181848.13,Active
25/09/2023,2023,9,EMP18110,Ministry of Lands and Survey,Daura,GL 12,UBA,188876,63902.18,22847.33,229930.85,Active
25/09/2023,2023,9,EMP18111,Ministry of Agriculture,Mashi,GL 10,Keystone Bank,115367,34460.91,16466.33,133361.58,Suspended
25/09/2023,2023,9,EMP18112,Ministry of Works and Housing,Kusada,GL 14,UBA,302600,54710.51,46012.14,311298.37,Active
25/09/2023,2023,9,EMP18113,Ministry of Agriculture,Kusada,GL 14,First Bank,268899,108006.24,18375.35,358529.89,Active
25/09/2023,2023,9,EMP18114,Ministry of Lands and Survey,Kankia,GL 12,Keystone Bank,202064,69750.11,23884.02,247930.09,Active
25/09/2023,2023,9,EMP18115,Katsina Urban Planning Authority,Rimi,GL 14,Zenith Bank,200585,40265.42,19734.11,221116.31,Active
25/09/2023,2023,9,EMP18116,Ministry of Education,Bakori,GL 12,Keystone Bank,382785,82373.8,46572.31,418586.49,Active
25/09/2023,2023,9,EMP18117,Ministry of Agriculture,Mani,GL 16,GTBank,420219,175964.39,27036.85,569146.54,Active
25/09/2023,2023,9,EMP18118,State Water Board,Mashi,GL 14,Zenith Bank,167736,30401.36,26343.27,171794.09,Retired
25/09/2023,2023,9,EMP18119,Ministry of Lands and Survey,Funtua,GL 16,First Bank,82645,26186.1,10954.25,97876.85,Active
25/09/2023,2023,9,EMP18120,Katsina State Internal Revenue Service,Rimi,GL 04,First Bank,281259,122418.05,50335.08,353341.97,Active
25/09/2023,2023,9,EMP18121,Ministry of Lands and Survey,Musawa,GL 12,First Bank,83097,29478.75,12086.25,100489.5,Duplicate Review
25/09/2023,2023,9,EMP18122,Ministry of Commerce and Industry,Mani,GL 10,UBA,440027,45083.68,73694.84,411415.84,Duplicate Review
25/09/2023,2023,9,EMP18123,Ministry of Education,Mani,GL 04,UBA,363978,114828.59,35580.01,443226.58,Active
25/09/2023,2023,9,EMP18124,Ministry of Health,Bakori,GL 06,GTBank,108765,46324.75,12982.09,142107.66,Active
25/09/2023,2023,9,EMP18125,Ministry of Works and Housing,Daura,GL 10,GTBank,397089,132613.01,40473.06,489228.95,Active
25/09/2023,2023,9,EMP18126,Katsina State Internal Revenue Service,Kusada,GL 08,Keystone Bank,75421,11229.79,4855.16,81795.63,Active
25/09/2023,2023,9,EMP18127,Ministry of Commerce and Industry,Charanchi,GL 08,Zenith Bank,80220,11682.95,8880.53,83022.42,Suspended
25/09/2023,2023,9,EMP18128,Katsina Urban Planning Authority,Rimi,GL 14,GTBank,92530,36759.08,6636.16,122652.92,Duplicate Review
25/09/2023,2023,9,EMP18129,Katsina State Internal Revenue Service,Malumfashi,GL 12,First Bank,174634,68979.21,21872.29,221740.92,Active
25/09/2023,2023,9,EMP18130,Ministry of Health,Dutsin-Ma,GL 04,GTBank,256406,34856.46,15483.6,275778.86,Suspended
25/09/2023,2023,9,EMP18131,Ministry of Works and Housing,Kusada,GL 08,First Bank,442125,194645.17,45753.72,591016.45,Duplicate Review
25/09/2023,2023,9,EMP18132,Katsina Urban Planning Authority,Mashi,GL 14,GTBank,265120,51361.5,28399.19,288082.31,Duplicate Review
25/09/2023,2023,9,EMP18133,Ministry of Works and Housing,Kankia,GL 10,Zenith Bank,250204,50469.26,43609.43,257063.83,Active
25/09/2023,2023,9,EMP18134,Ministry of Lands and Survey,Batsari,GL 16,UBA,242739,106062.94,23548.21,325253.73,Duplicate Review
25/09/2023,2023,9,EMP18135,Ministry of Education,Charanchi,GL 16,First Bank,226349,97415.81,32803.51,290961.3,Active
25/09/2023,2023,9,EMP18136,Katsina Urban Planning Authority,Charanchi,GL 12,Access Bank,406873,75977.04,50278.77,432571.27,Duplicate Review
25/09/2023,2023,9,EMP18137,Ministry of Lands and Survey,Funtua,GL 14,Keystone Bank,354369,154657.95,42395.07,466631.88,Duplicate Review
25/09/2023,2023,9,EMP18138,Ministry of Health,Funtua,GL 12,UBA,397590,74782.06,59388.98,412983.08,Suspended
25/09/2023,2023,9,EMP18139,Ministry of Health,Kusada,GL 14,Zenith Bank,163434,45903.84,5763.46,203574.38,Retired
25/09/2023,2023,9,EMP18140,Ministry of Transport,Musawa,GL 12,Zenith Bank,142809,25534.23,14005.41,154337.82,Duplicate Review
25/09/2023,2023,9,EMP18141,Ministry of Commerce and Industry,Musawa,GL 04,First Bank,357781,61397.58,62382.71,356795.87,Suspended
25/09/2023,2023,9,EMP18142,Katsina State Internal Revenue Service,Dutsin-Ma,GL 06,First Bank,388755,45288.45,29298.72,404744.73,Active
25/09/2023,2023,9,EMP18143,Ministry of Commerce and Industry,Rimi,GL 06,UBA,416153,63111.5,35931.8,443332.7,Duplicate Review
25/09/2023,2023,9,EMP18144,Ministry of Lands and Survey,Kankia,GL 12,Zenith Bank,382876,160453.88,59018.87,484311.01,Active
25/09/2023,2023,9,EMP18145,Ministry of Education,Charanchi,GL 04,Access Bank,203283,90840.27,19432.47,274690.8,Suspended
25/09/2023,2023,9,EMP18146,Katsina Urban Planning Authority,Malumfashi,GL 06,Keystone Bank,400839,92126.14,17536.62,475428.52,Retired
25/09/2023,2023,9,EMP18147,Katsina Urban Planning Authority,Jibia,GL 10,Keystone Bank,383140,146561.03,23777.8,505923.23,Retired
25/09/2023,2023,9,EMP18148,State Water Board,Malumfashi,GL 12,GTBank,159937,71970.32,12522,219385.32,Suspended
25/09/2023,2023,9,EMP18149,Ministry of Works and Housing,Dutsin-Ma,GL 14,GTBank,352329,68571.99,17577.67,403323.32,Retired
25/09/2023,2023,9,EMP18150,Ministry of Commerce and Industry,Daura,GL 16,Keystone Bank,435242,191212.14,60086.91,566367.23,Retired
25/09/2023,2023,9,EMP18151,Ministry of Health,Bakori,GL 10,UBA,320297,48630.13,44891.15,324035.98,Active
25/09/2023,2023,9,EMP18152,State Water Board,Daura,GL 10,GTBank,278893,71260.36,18038.37,332114.99,Active
